USERID,USERNAME,USERFOLLOWERS,TEXT,CREATED,POLARITY,SUBJECTIVITY,SENTIMENT
1233169067776839681,mtn_silvs,628,RT @ashersmi: it’s a leap year so whatever you do on saturday won’t show up on snapchat memories for another 4 years so basically no rules…,2020-02-27 23:16:31,0.0,0.0,NEGATIVE
1233169055315566598,CALandscapeBot,555,"Box Springs Mtn East2 Riverside located at 33.96624,-117.288879. Altitude: 912m https://t.co/N2HkS5pRlN",2020-02-27 23:16:28,0.0,0.0,NEGATIVE
1233169001901182981,MarcTheLogical,3388,@RobinLe86317149 @realpeterz @mtn_glenn @AndrewYang Oops mad max or star trek,2020-02-27 23:16:15,-0.625,1.0,NEGATIVE
1233168971387543552,SookiePhaiy,329,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 23:16:08,-0.2,0.4,NEGATIVE
1233168941570297856,Gasana00151427,1,"RT @NewTimesRwanda: JUST IN: Rwanda Investigation Board have arrested Emmanuel Irakoze, one of the thugs that attacked an MTN mobile money…",2020-02-27 23:16:01,0.0,0.0,NEGATIVE
1233168927200595969,acthshuddle,18757,"RT @BrevardBball: NCHSAA Women’s 2A 🏀 
2nd Round

#12 Brevard - 41
#5 Mtn Heritage - 52
FINAL

@wlos @Chris_Womack @acthshuddle @HSOTScores…",2020-02-27 23:15:58,-0.06666666666666667,0.4666666666666666,NEGATIVE
1233168878521507840,iam_17_kish,1203,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 23:15:46,-0.2,0.5,NEGATIVE
1233168854551056391,BrevardBball,218,"NCHSAA Women’s 2A 🏀 
2nd Round

#12 Brevard - 41
#5 Mtn Heritage - 52
FINAL

@wlos @Chris_Womack @acthshuddle… https://t.co/Z9coIjuUct",2020-02-27 23:15:40,-0.06666666666666667,0.4666666666666666,NEGATIVE
1233168785328234496,ng_howfa,4,"Real Estate: Declining Credit in Nigeria Reflects Underlying Weakness 

https://t.co/pjbB3961Rb

#ARSOLY #ARSENAL… https://t.co/qwNdKkIYKN",2020-02-27 23:15:24,0.2,0.30000000000000004,NEUTRAL
1233168751140405250,gboftiii,359,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 23:15:16,-0.2,0.5,NEGATIVE
1233168497603043328,LuLuAoPnG,415,"RT @JoelE_Edet: Mtn and Airtel users re tweet and comment Active!
Only 4",2020-02-27 23:14:15,-0.08333333333333333,0.8,NEGATIVE
1233168405651492864,Mees_Moose,92,"@maryamnayebyazd @mtn_glenn I’m sorry for inundating you with replies, but this is my last one. Thank you for the engagement",2020-02-27 23:13:53,-0.25,0.5333333333333333,NEGATIVE
1233168336772530176,ng_howfa,4,"Olx Nigeria is https://t.co/EW2VZZ3LbU Now ! 

https://t.co/ToSW3o4TgQ

#ARSOLY #ARSENAL #Ighalo #Leno #Lacazette… https://t.co/fyAd6IiXdJ",2020-02-27 23:13:37,0.0,0.0,NEGATIVE
1233168307626352642,oldman_mtn,19,"RT @_curlytrill: This is one of, if not THE, most fundamental of Marx’s insights and every worker knows it by instinct, even if they don’t…",2020-02-27 23:13:30,0.5,0.5,POSITIVE
1233168216089923584,Mees_Moose,92,@maryamnayebyazd @mtn_glenn Cost is only discussed in the media and among the elite when an idea can actually benef… https://t.co/sWNtYKPdUD,2020-02-27 23:13:08,0.0,0.55,NEGATIVE
1233168154148380673,kalebestes,351,RT @Wm_Galloway: Mtn Brook is 12-1 while playing in the Final 4 at the BJCC under @BuckyBasketball. Looking for their 4th state championshi…,2020-02-27 23:12:53,0.0,1.0,NEGATIVE
1233168130475798528,ng_howfa,4,"Samsung Galaxy S11 – Powerful Upgrade 

https://t.co/Udbdn3JnEb

#ARSOLY #ARSENAL #Ighalo #Leno #Lacazette #Naija… https://t.co/v4a8PgQGG4",2020-02-27 23:12:48,0.3,1.0,POSITIVE
1233168084518789121,Scrappy25_,752,@LongwayJay i hope mtn brook win tonight so we can see them matchup against lee https://t.co/EwPAb1ugAU,2020-02-27 23:12:37,0.8,0.4,POSITIVE
1233168047369785344,mtn_atw,1035,"@TheRealLennan @youngsarcasm_ Bro, he Lowkey won a few of them thangs.",2020-02-27 23:12:28,-0.2,0.1,NEGATIVE
1233168001547034632,kimothofrederi1,267,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 23:12:17,-0.2,0.4,NEGATIVE
1233167961168453632,tife_el_elyon,297,"MTN Y'ello Star https://t.co/7kM5C4TQJF

Please hit the vote button. Thank you!!!",2020-02-27 23:12:07,0.0,0.0,NEGATIVE
1233167927664414721,mtn_atw,1035,@GMorales___ Keep telling that truth unapologetically bro ✊🏾✊🏾✊🏾✊🏾,2020-02-27 23:11:59,0.0,0.0,NEGATIVE
1233167788656807943,ng_howfa,4,"MTN selling Nigerian Operations 

https://t.co/7lurqmnfQ3

#ARSOLY #ARSENAL #Ighalo #Leno #Lacazette #Naija… https://t.co/VaOGOcIW8z",2020-02-27 23:11:26,0.0,0.0,NEGATIVE
1233167783258710019,JahmalUsen,30845,MTN not tonight please,2020-02-27 23:11:25,0.0,0.0,NEGATIVE
1233167773288816640,NwosisiO,22,"MTN Y'ello Star https://t.co/pawYVipVpq 
Please vote",2020-02-27 23:11:22,0.0,0.0,NEGATIVE
1233167648189538306,Mees_Moose,92,"@maryamnayebyazd @mtn_glenn The American people due to politicians who are bought and paid for, in conjunction with… https://t.co/USiEz0w3a7",2020-02-27 23:10:53,-0.0625,0.1875,NEGATIVE
1233167467209535488,ng_howfa,4,"Cash Prize of N 36 Million on Coronavirus 

https://t.co/t5OQCiqxmL

#ARSOLY #ARSENAL #Ighalo #Leno #Lacazette… https://t.co/PeHIBKh9O2",2020-02-27 23:10:09,0.0,0.0,NEGATIVE
1233167201651363843,Lacar523,2272,"@PamKeithFL Me on Election Day..no mtn too high, no valley too low, no virus too deadly to keep me from voting Trum… https://t.co/nooPnr073c",2020-02-27 23:09:06,-0.013333333333333336,0.4133333333333333,NEGATIVE
1233167178263908352,MenGoinThereway,143,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 23:09:01,-0.2,0.5,NEGATIVE
1233167173675372545,YodaTvMedia,410,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 23:08:59,-0.2,0.5,NEGATIVE
1233167118713139207,ng_howfa,4,"Unemployment in Nigeria hits 23 million mark 

https://t.co/jjjKQ30cDC

#ARSOLY #ARSENAL #Ighalo #Leno #Lacazette… https://t.co/x3HIzhYysg",2020-02-27 23:08:46,0.0,0.0,NEGATIVE
1233167118239178753,acthshuddle,18757,"RT @BrevardBball: NCHSAA Women’s 2A 🏀 
2nd Round

#12 Brevard - 24
#5 Mtn Heritage - 47
End 3Q

@wlos @Chris_Womack @acthshuddle @HSOTScore…",2020-02-27 23:08:46,-0.1,0.2,NEGATIVE
1233166919974445057,Mees_Moose,92,@maryamnayebyazd @mtn_glenn Example: Healthcare. Something that is simultaneously sad and amusing is when people in… https://t.co/Vrbmkx0mGj,2020-02-27 23:07:59,0.04999999999999999,1.0,NEGATIVE
1233166776902410240,mtn_glenn,369,"RT @Noahpinion: ""Affordable""?

If you don't make a vaccine for a pandemic virus free, you're insane. https://t.co/ZKQF88Waia",2020-02-27 23:07:25,-0.3,0.9,NEGATIVE
1233166722733137920,ng_howfa,4,"Morgan Stanley Buys Etrade for $13 Billion 

https://t.co/HQVGZeickw

#ARSOLY #ARSENAL #Ighalo #Leno #Lacazette… https://t.co/Z0rPeaQ1x5",2020-02-27 23:07:12,0.0,0.0,NEGATIVE
1233166661655678978,rockyy_mtn_high,84,@lasterd80 @verge ok? i have the exact same phone as them but havent experienced any of this. the difference is tha… https://t.co/hsTFgSOQ4U,2020-02-27 23:06:57,0.3875,0.44375,POSITIVE
1233166615711141889,Commsweek,1871,Reps Asks MTN to provide Proof of Tax Remittances - https://t.co/QJ66SYpYzy https://t.co/B95D5KBThQ,2020-02-27 23:06:46,0.0,0.0,NEGATIVE
1233166522379624453,TheZepdragon,296,"RT @gamejoiadvance: I witnessed @KresentNC preaching self love in nc smash discord, then I listened to a Tears For Fears playlist, did laun…",2020-02-27 23:06:24,0.5,0.6,POSITIVE
1233166479182516225,zbsufyann,818,"RT @OgbeniDipo: Oya carry your Baptismal Certificate to Access, UBA or MTN Head Office tomorrow and tell them to employ you🙂",2020-02-27 23:06:14,0.0,0.0,NEGATIVE
1233166473725665281,_kingeko,1100,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 23:06:13,-0.2,0.5,NEGATIVE
1233166411201163265,OFDResistance,2880,"RT @Jw56ct: @NickG2210 @NickPetersonTV I graduated on time, worked every summer,  immediately took a job after college moving to the NYC ar…",2020-02-27 23:05:58,0.0,0.0,NEGATIVE
1233166187242098688,Mees_Moose,92,"@maryamnayebyazd @mtn_glenn However, in recent history, our politicians have been hijacked by special interest grou… https://t.co/QYSsKUyByi",2020-02-27 23:05:04,0.17857142857142858,0.4107142857142857,NEUTRAL
1233166186134810626,MaximeFerre,73,Streamez Laylow mtn ❤️,2020-02-27 23:05:04,0.0,0.0,NEGATIVE
1233166107973951491,itz_twist,1613,Banter everywhere i go.. e turn mtn,2020-02-27 23:04:45,0.0,0.0,NEGATIVE
1233166087392501760,azatimothy,680,"RT @pheelwattz: Guyyys remember Ojay, shes participating in the Mtn Yello challenge and she needs your votes. 
https://t.co/81SOYJfGTZ

Ple…",2020-02-27 23:04:41,0.0,0.0,NEGATIVE
1233166057743011840,oldman_mtn,19,"RT @chrislhayes: So here's what appears to be chain of events:

The Trump administration repatriated infected Americans over the objections…",2020-02-27 23:04:33,0.0,0.0,NEGATIVE
1233165965132734464,patolalasky,40,"RT @JoelE_Edet: Mtn and Airtel users re tweet and comment Active!
Only 4",2020-02-27 23:04:11,-0.08333333333333333,0.8,NEGATIVE
1233165902197207043,Adewale_Gh,1446,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 23:03:56,-0.2,0.5,NEGATIVE
1233165832290754562,Sjsuccess,314,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 23:03:40,-0.2,0.5,NEGATIVE
1233165773495033857,Mees_Moose,92,"@maryamnayebyazd @mtn_glenn Yeah, I’d love to. In a general sense, Bernie represents a return to popular social wel… https://t.co/PrqEybCx3P",2020-02-27 23:03:26,0.29583333333333334,0.5166666666666667,NEUTRAL
1233165715823300610,___kweenin,152352,RT @OMGitZuma_: Weren't MTN and Vodacom given two months to reduce their data prices?,2020-02-27 23:03:12,0.0,0.0,NEGATIVE
1233165710454665216,Regthan,231,Go Laylow mtn https://t.co/jMBQGKNCrD,2020-02-27 23:03:11,0.0,0.0,NEGATIVE
1233165489372835840,i_am_konami,1044,"RT @OgbeniDipo: Oya carry your Baptismal Certificate to Access, UBA or MTN Head Office tomorrow and tell them to employ you🙂",2020-02-27 23:02:18,0.0,0.0,NEGATIVE
1233165477154783233,miss_lara1,11322,"RT @JoelE_Edet: Mtn and Airtel users re tweet and comment Active!
Only 4",2020-02-27 23:02:15,-0.08333333333333333,0.8,NEGATIVE
1233165322749980673,AleksGee,1188,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 23:01:38,-0.2,0.4,NEGATIVE
1233165318178115587,backwoodsy101,1220,"nothing like feeling like u just got unplugged all of a sudden...defiantly a must do nap time..again,so much 2 lear… https://t.co/mdo0FocfIb",2020-02-27 23:01:37,0.2,0.2,NEUTRAL
1233165293624741888,Kiplimo_Tallam,268,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 23:01:31,-0.2,0.4,NEGATIVE
1233165204067880963,Makanjuolafemy,2953,RT @Akinwaves: @Makanjuolafemy Mtn 08106583285... E be like say na me remain Make the 20 complete,2020-02-27 23:01:10,0.1,0.4,NEUTRAL
1233165168013606912,OpenHouseBulltn,47,RT @RaceKawasaki: What’s sweeter than a Georgia peach? This weekends open house at @mtn_motorsports! Stop by this Friday for some autograph…,2020-02-27 23:01:01,0.0,0.5,NEGATIVE
1233165091580846080,Durden_SoapCo,1774,"Height           : 6’9”
Shoe size      : 69
Zodiac sign   : 1995 Ford Taurus
Tattoos          : 13 or maybe 31 idk… https://t.co/SIvzyAFC4L",2020-02-27 23:00:43,0.0,0.0,NEGATIVE
1233165033879883776,BoBjr_7,2120,RT @AbeikuLytle: I can’t lie. It was peak entertainment every Saturday night when Eddie Blay dressed up as the executioner and came to evic…,2020-02-27 23:00:29,0.0,0.0,NEGATIVE
1233164999666946049,KresentNC,722,"RT @gamejoiadvance: I witnessed @KresentNC preaching self love in nc smash discord, then I listened to a Tears For Fears playlist, did laun…",2020-02-27 23:00:21,0.5,0.6,POSITIVE
1233164993056649216,kachdekan,461,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 23:00:20,-0.2,0.4,NEGATIVE
1233164987549569026,brendonmela,13,"torn.gif retrieved on February 27, 2020 at 04:00PM mtn. See image for run time. https://t.co/pq4mAtKucH",2020-02-27 23:00:18,0.0,0.0,NEGATIVE
1233164980398252037,KrySVT01,36,@JackPosobiec Just found out my MTN city has a needle exchange. They also treat for minor injuries and provide anti… https://t.co/AYHlRYLv9w,2020-02-27 23:00:17,-0.05,0.2,NEGATIVE
1233164802337497093,JdNiyonkuru,301,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 22:59:34,-0.2,0.4,NEGATIVE
1233164764135776261,Banele75984669,15,"RT @Jaallya: #AirtimeGiveAway Round 2

MTN
Vodacom
Telkom
Cell C https://t.co/cjr8ednJ4e",2020-02-27 22:59:25,-0.2,0.4,NEGATIVE
1233164763661815813,_MainaWachira,21357,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 22:59:25,-0.2,0.4,NEGATIVE
1233164761761800192,Zimee_lee,904,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:59:24,-0.2,0.5,NEGATIVE
1233164754711126016,ng_howfa,4,"Top 5 Amazon Alexa Products of 2020 – Nigeria Reviews 

https://t.co/Rl1ypGVMSC

#ARSOLY #ARSENAL #Ighalo #Leno… https://t.co/WbDQWdTyMv",2020-02-27 22:59:23,0.5,0.5,POSITIVE
1233164658615476224,BrevardBball,218,"NCHSAA Women’s 2A 🏀 
2nd Round

#12 Brevard - 24
#5 Mtn Heritage - 47
End 3Q

@wlos @Chris_Womack @acthshuddle… https://t.co/4tnLqTaOby",2020-02-27 22:59:00,-0.1,0.2,NEGATIVE
1233164644187099138,MTN_NEAVES,261,"RT @JerseyShore: It's time to get the squad together, because #JSFamilyVacation returns TONIGHT at 8/7c on @MTV! 🔥 https://t.co/LJxOz2NyAB",2020-02-27 22:58:56,0.0,0.0,NEGATIVE
1233164633290297346,Afolabi49663907,1223,"RT @OgbeniDipo: Oya carry your Baptismal Certificate to Access, UBA or MTN Head Office tomorrow and tell them to employ you🙂",2020-02-27 22:58:54,0.0,0.0,NEGATIVE
1233164422337761289,_iamchike,3255,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:58:04,-0.2,0.5,NEGATIVE
1233164337428213761,WorldlyShide,1198,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:57:43,-0.2,0.5,NEGATIVE
1233164300912603139,bruce_ampeire,88,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 22:57:35,-0.2,0.4,NEGATIVE
1233164238572675072,MarcTheLogical,3388,RT @realpeterz: @MarcTheLogical @mtn_glenn @AndrewYang What are some of the long term goals of trickle-up economy and human-centered-capita…,2020-02-27 22:57:20,-0.05,0.4,NEGATIVE
1233164205446115328,MarcTheLogical,3388,"@realpeterz @mtn_glenn @AndrewYang Yeah the DSA post modern communist. I saw their meeting once and was like NOPE,… https://t.co/mfX2QJjmc6",2020-02-27 22:57:12,0.2,0.3,NEUTRAL
1233164182280904704,ng_howfa,4,"Google Acquires Big Data Analytics Looker 

https://t.co/UzAoHj1CKW

#ARSOLY #ARSENAL #Ighalo #Leno #Lacazette… https://t.co/LwsR62DM5p",2020-02-27 22:57:06,0.0,0.1,NEGATIVE
1233164133354344449,Chris_Womack,2099,"RT @BrevardBball: NCHSAA Women’s 2A 🏀 
2nd Round

#12 Brevard - 16
#5 Mtn Heritage - 31
HALF

@wlos @Chris_Womack @acthshuddle @HSOTScores…",2020-02-27 22:56:55,-0.12222222222222223,0.18888888888888888,NEGATIVE
1233164093512658945,Piousbae012,52844,RT @OG_umaru: I still cant believe all it took back then to get a fresh nude picture on this app was #100 MTN. 😑,2020-02-27 22:56:45,0.15,0.25,NEUTRAL
1233164072172052480,EmirateB1,270,RT @iSlimfit: I don't know who needs to read this but Glo's Marketing strategy of spending heavily on Ads and celebrity ambassadors is not…,2020-02-27 22:56:40,-0.2,0.5,NEGATIVE
1233163995848175616,NCRPP,2152,.@NCRPP's director @ccfarrell discusses strategies for bridging the research-practice divide from our @IESResearch… https://t.co/6ygaOLQqJW,2020-02-27 22:56:22,0.0,0.0,NEGATIVE
1233163986641805312,Munirusman101,3516,RT @OG_umaru: I still cant believe all it took back then to get a fresh nude picture on this app was #100 MTN. 😑,2020-02-27 22:56:20,0.15,0.25,NEUTRAL
1233163905502973958,RosickyJr,1470,"RT @Rwandapolice: In a joint operation with @RIB_Rw, we have arrested Irakoze Emmanuel. His accomplice Irumva Elias was shot dead while res…",2020-02-27 22:56:00,-0.2,0.4,NEGATIVE
1233163796182708224,ng_howfa,4,"Apple iPhone 12 will Surprise World with New Features 

https://t.co/Z5UURoUgk4

#ARSOLY #ARSENAL #Ighalo #Leno… https://t.co/MJe0YseJCk",2020-02-27 22:55:34,0.13636363636363635,0.45454545454545453,NEUTRAL
1233163753845227521,ShieldofOrisa,270,@purrezii Heh. I guess i'm not a true gamer either.  I can't stand Mtn Dew. Mind you straight water is kinda... eh… https://t.co/zlQBE8DXZs,2020-02-27 22:55:24,0.012500000000000011,0.525,NEGATIVE
1233163666305871873,NofNews_Ghana,1318,"After suffering heartbreak in MTN FA Cup, Asante Kotoko return to Ghana Premier League action with a clash against… https://t.co/Jc3CuVS92s",2020-02-27 22:55:03,0.1,0.1,NEUTRAL
1233163567232241666,MarcTheLogical,3388,@RobinLe86317149 @realpeterz @mtn_glenn @AndrewYang Mad mad or star trek? We could have had yang.,2020-02-27 22:54:40,-0.625,1.0,NEGATIVE
